"","eventID","plotID","n"
"1917","ORNL.2016.14","ORNL_003",4
"1918","ORNL.2016.14","ORNL_007",5
"1919","ORNL.2016.14","ORNL_027",1
"1920","ORNL.2016.18","ORNL_001",9
"1921","ORNL.2016.18","ORNL_002",4
"1922","ORNL.2016.18","ORNL_003",6
"1923","ORNL.2016.18","ORNL_007",7
"1924","ORNL.2016.18","ORNL_027",1
"1925","ORNL.2016.22","ORNL_001",11
"1926","ORNL.2016.22","ORNL_002",3
"1927","ORNL.2016.22","ORNL_003",4
"1928","ORNL.2016.22","ORNL_007",4
"1929","ORNL.2016.22","ORNL_027",1
"1930","ORNL.2016.27","ORNL_001",6
"1931","ORNL.2016.27","ORNL_002",4
"1932","ORNL.2016.27","ORNL_003",1
"1933","ORNL.2016.27","ORNL_007",4
"1934","ORNL.2016.27","ORNL_027",1
"1935","ORNL.2016.30","ORNL_001",6
"1936","ORNL.2016.30","ORNL_002",3
"1937","ORNL.2016.30","ORNL_007",1
"1938","ORNL.2016.30","ORNL_027",2
"1939","ORNL.2016.34","ORNL_001",5
"1940","ORNL.2016.34","ORNL_002",2
"1941","ORNL.2016.34","ORNL_007",3
"1942","ORNL.2017.17","ORNL_001",2
"1943","ORNL.2017.17","ORNL_002",1
"1944","ORNL.2017.17","ORNL_003",4
"1945","ORNL.2017.17","ORNL_007",2
"1946","ORNL.2017.17","ORNL_027",1
"1947","ORNL.2017.21","ORNL_001",3
"1948","ORNL.2017.21","ORNL_002",2
"1949","ORNL.2017.21","ORNL_007",2
"1950","ORNL.2017.21","ORNL_027",1
"1951","ORNL.2017.25","ORNL_001",6
"1952","ORNL.2017.25","ORNL_002",1
"1953","ORNL.2017.25","ORNL_003",4
"1954","ORNL.2017.25","ORNL_007",2
"1955","ORNL.2017.25","ORNL_027",3
"1956","ORNL.2017.29","ORNL_001",5
"1957","ORNL.2017.29","ORNL_003",3
"1958","ORNL.2017.33","ORNL_001",6
"1959","ORNL.2017.33","ORNL_003",2
"1960","ORNL.2017.42","ORNL_001",8
"1961","ORNL.2017.42","ORNL_003",2
"1962","ORNL.2017.42","ORNL_007",2
"1963","ORNL.2018.15","ORNL_001",2
"1964","ORNL.2018.15","ORNL_002",5
"1965","ORNL.2018.15","ORNL_003",2
"1966","ORNL.2018.15","ORNL_007",3
"1967","ORNL.2018.15","ORNL_039",1
"1968","ORNL.2018.19","ORNL_001",13
"1969","ORNL.2018.19","ORNL_002",4
"1970","ORNL.2018.19","ORNL_003",8
"1971","ORNL.2018.19","ORNL_007",3
"1972","ORNL.2018.19","ORNL_027",3
"1973","ORNL.2018.19","ORNL_039",1
"1974","ORNL.2018.24","ORNL_001",4
"1975","ORNL.2018.24","ORNL_002",4
"1976","ORNL.2018.24","ORNL_003",2
"1977","ORNL.2018.24","ORNL_007",1
"1978","ORNL.2018.28","ORNL_001",3
"1979","ORNL.2018.28","ORNL_002",4
"1980","ORNL.2018.28","ORNL_003",4
"1981","ORNL.2018.36","ORNL_001",4
"1982","ORNL.2018.36","ORNL_002",6
"1983","ORNL.2018.36","ORNL_003",1
"1984","ORNL.2018.36","ORNL_007",3
"1985","ORNL.2018.40","ORNL_001",1
"1986","ORNL.2018.40","ORNL_002",4
"1987","ORNL.2018.40","ORNL_003",2
"1988","ORNL.2018.40","ORNL_007",1
"1989","ORNL.2019.31","ORNL_001",1
"1990","ORNL.2020.25","ORNL_001",1
"1991","ORNL.2021.18","ORNL_007",2
"1992","RMNP.2017.25","RMNP_004",8
"1993","RMNP.2017.25","RMNP_005",2
"1994","RMNP.2017.25","RMNP_014",7
"1995","RMNP.2017.33","RMNP_003",4
"1996","RMNP.2017.33","RMNP_004",30
"1997","RMNP.2017.33","RMNP_005",8
"1998","RMNP.2017.33","RMNP_009",8
"1999","RMNP.2017.33","RMNP_013",13
"2000","RMNP.2017.33","RMNP_014",12
"2001","RMNP.2017.42","RMNP_003",10
"2002","RMNP.2017.42","RMNP_004",14
"2003","RMNP.2017.42","RMNP_005",2
"2004","RMNP.2017.42","RMNP_009",16
"2005","RMNP.2017.42","RMNP_013",10
"2006","RMNP.2017.42","RMNP_014",4
"2007","RMNP.2018.28","RMNP_003",2
"2008","RMNP.2018.28","RMNP_004",4
"2009","RMNP.2018.28","RMNP_009",4
"2010","RMNP.2018.28","RMNP_013",4
"2011","RMNP.2018.32","RMNP_003",4
"2012","RMNP.2018.32","RMNP_004",7
"2013","RMNP.2018.32","RMNP_009",3
"2014","RMNP.2018.32","RMNP_013",9
"2015","RMNP.2018.32","RMNP_014",2
"2016","RMNP.2018.37","RMNP_003",6
"2017","RMNP.2018.37","RMNP_004",14
"2018","RMNP.2018.37","RMNP_005",3
"2019","RMNP.2018.37","RMNP_009",5
"2020","RMNP.2018.37","RMNP_013",16
"2021","RMNP.2018.37","RMNP_014",8
"2022","RMNP.2018.40","RMNP_003",15
"2023","RMNP.2018.40","RMNP_004",18
"2024","RMNP.2018.40","RMNP_005",4
"2025","RMNP.2018.40","RMNP_009",8
"2026","RMNP.2018.40","RMNP_013",12
"2027","RMNP.2018.40","RMNP_014",5
"2028","RMNP.2019.23","RMNP_003",3
"2029","RMNP.2019.23","RMNP_004",7
"2030","RMNP.2019.23","RMNP_005",1
"2031","RMNP.2019.23","RMNP_009",5
"2032","RMNP.2019.23","RMNP_013",5
"2033","RMNP.2019.23","RMNP_014",1
"2034","RMNP.2019.31","RMNP_003",6
"2035","RMNP.2019.31","RMNP_004",11
"2036","RMNP.2019.31","RMNP_005",3
"2037","RMNP.2019.31","RMNP_009",5
"2038","RMNP.2019.31","RMNP_013",7
"2039","RMNP.2019.31","RMNP_014",5
"2040","RMNP.2019.35","RMNP_003",5
"2041","RMNP.2019.35","RMNP_004",11
"2042","RMNP.2019.35","RMNP_005",5
"2043","RMNP.2019.35","RMNP_009",7
"2044","RMNP.2019.35","RMNP_013",7
"2045","RMNP.2019.35","RMNP_014",10
"2046","RMNP.2019.39","RMNP_003",10
"2047","RMNP.2019.39","RMNP_004",6
"2048","RMNP.2019.39","RMNP_005",6
"2049","RMNP.2019.39","RMNP_009",5
"2050","RMNP.2019.39","RMNP_013",8
"2051","RMNP.2019.39","RMNP_014",9
"2052","RMNP.2020.25","RMNP_004",3
"2053","RMNP.2020.25","RMNP_009",2
"2054","RMNP.2020.25","RMNP_013",1
"2055","RMNP.2020.25","RMNP_014",1
"2056","RMNP.2020.33","RMNP_003",48
"2057","RMNP.2020.33","RMNP_004",19
"2058","RMNP.2020.33","RMNP_005",10
"2059","RMNP.2020.33","RMNP_009",33
"2060","RMNP.2020.33","RMNP_013",1
"2061","RMNP.2020.33","RMNP_014",13
"2062","RMNP.2020.38","RMNP_003",46
"2063","RMNP.2020.38","RMNP_004",51
"2064","RMNP.2020.38","RMNP_005",22
"2065","RMNP.2020.38","RMNP_009",47
"2066","RMNP.2020.38","RMNP_014",24
"2067","RMNP.2020.42","RMNP_003",55
"2068","RMNP.2020.42","RMNP_004",27
"2069","RMNP.2020.42","RMNP_014",14
"2070","RMNP.2021.23","RMNP_003",2
"2071","RMNP.2021.23","RMNP_004",2
"2072","RMNP.2021.23","RMNP_009",2
"2073","RMNP.2021.23","RMNP_013",1
"2074","RMNP.2021.27","RMNP_003",3
"2075","RMNP.2021.27","RMNP_004",5
"2076","RMNP.2021.27","RMNP_009",4
"2077","RMNP.2021.27","RMNP_013",4
"2078","RMNP.2021.27","RMNP_014",1
"2079","RMNP.2021.35","RMNP_003",6
"2080","RMNP.2021.35","RMNP_004",8
"2081","RMNP.2021.35","RMNP_009",2
"2082","RMNP.2021.35","RMNP_013",3
"2083","RMNP.2021.35","RMNP_014",2
"2084","RMNP.2021.40","RMNP_003",4
"2085","RMNP.2021.40","RMNP_004",5
"2086","RMNP.2021.40","RMNP_009",2
"2087","RMNP.2021.40","RMNP_013",2
"2088","RMNP.2021.40","RMNP_014",3
"2089","RMNP.2022.22","RMNP_003",5
"2090","RMNP.2022.22","RMNP_009",5
"2091","RMNP.2022.22","RMNP_013",7
"2092","RMNP.2022.22","RMNP_014",1
"2093","RMNP.2022.26","RMNP_003",19
"2094","RMNP.2022.26","RMNP_004",8
"2095","RMNP.2022.26","RMNP_005",6
"2096","RMNP.2022.26","RMNP_014",11
"2097","RMNP.2022.34","RMNP_003",15
"2098","RMNP.2022.34","RMNP_004",15
"2099","RMNP.2022.34","RMNP_014",6
"2100","RMNP.2022.38","RMNP_003",15
"2101","RMNP.2022.38","RMNP_009",9
"2102","RMNP.2022.38","RMNP_013",12
"2103","RMNP.2022.38","RMNP_014",4
"2104","SCBI.2015.20","SCBI_002",1
"2105","SCBI.2016.13","SCBI_002",2
"2106","SCBI.2016.13","SCBI_003",1
"2107","SCBI.2016.13","SCBI_039",1
"2108","SCBI.2016.17","SCBI_003",3
"2109","SCBI.2016.17","SCBI_004",1
"2110","SCBI.2016.17","SCBI_008",1
"2111","SCBI.2016.17","SCBI_035",1
"2112","SCBI.2016.22","SCBI_035",2
"2113","SCBI.2016.26","SCBI_002",5
"2114","SCBI.2016.26","SCBI_035",1
"2115","SCBI.2016.30","SCBI_003",1
"2116","SCBI.2016.30","SCBI_008",1
"2117","SCBI.2016.39","SCBI_003",1
"2118","SCBI.2017.12","SCBI_002",2
"2119","SCBI.2017.12","SCBI_008",2
"2120","SCBI.2017.12","SCBI_039",2
"2121","SCBI.2017.16","SCBI_004",1
"2122","SCBI.2017.16","SCBI_039",1
"2123","SCBI.2017.20","SCBI_008",2
"2124","SCBI.2017.20","SCBI_039",1
"2125","SCBI.2017.24","SCBI_004",4
"2126","SCBI.2017.24","SCBI_008",1
"2127","SCBI.2017.33","SCBI_004",1
"2128","SCBI.2017.33","SCBI_008",1
"2129","SCBI.2019.13","SCBI_003",1
"2130","SCBI.2019.13","SCBI_016",1
"2131","SCBI.2019.18","SCBI_016",1
"2132","SERC.2016.27","SERC_015",1
"2133","SERC.2016.36","SERC_015",1
"2134","SERC.2017.26","SERC_032",2
"2135","SERC.2017.30","SERC_031",1
"2136","SERC.2017.34","SERC_015",1
"2137","SERC.2019.19","SERC_011",1
"2138","SERC.2019.19","SERC_015",1
"2139","SERC.2021.28","SERC_015",1
"2140","SJER.2016.43","SJER_032",1
"2141","SJER.2016.43","SJER_033",1
"2142","SJER.2017.13","SJER_006",17
"2143","SJER.2017.13","SJER_013",4
"2144","SJER.2017.13","SJER_032",3
"2145","SJER.2017.17","SJER_006",15
"2146","SJER.2017.17","SJER_007",3
"2147","SJER.2017.17","SJER_013",2
"2148","SJER.2017.17","SJER_032",2
"2149","SJER.2017.21","SJER_002",1
"2150","SJER.2017.21","SJER_006",5
"2151","SJER.2017.21","SJER_007",1
"2152","SJER.2017.21","SJER_032",4
"2153","SJER.2017.3","SJER_007",1
"2154","SJER.2017.3","SJER_013",1
"2155","SJER.2017.3","SJER_032",2
"2156","SJER.2017.3","SJER_033",1
"2157","SJER.2017.43","SJER_006",5
"2158","SJER.2017.43","SJER_013",2
"2159","SJER.2017.46","SJER_006",11
"2160","SJER.2017.46","SJER_013",2
"2161","SJER.2017.46","SJER_032",1
"2162","SJER.2017.50","SJER_006",15
"2163","SJER.2017.50","SJER_009",1
"2164","SJER.2017.50","SJER_013",3
"2165","SJER.2017.50","SJER_032",3
"2166","SJER.2017.7","SJER_002",2
"2167","SJER.2017.7","SJER_006",16
"2168","SJER.2017.7","SJER_009",1
"2169","SJER.2017.7","SJER_032",4
"2170","SJER.2017.7","SJER_033",1
"2171","SJER.2018.11","SJER_002",1
"2172","SJER.2018.11","SJER_006",33
"2173","SJER.2018.11","SJER_007",6
"2174","SJER.2018.11","SJER_009",2
"2175","SJER.2018.11","SJER_010",1
"2176","SJER.2018.11","SJER_013",4
"2177","SJER.2018.11","SJER_032",30
"2178","SJER.2018.11","SJER_033",6
"2179","SJER.2018.3","SJER_006",29
"2180","SJER.2018.3","SJER_007",4
"2181","SJER.2018.3","SJER_010",2
"2182","SJER.2018.3","SJER_013",5
"2183","SJER.2018.3","SJER_032",18
"2184","SJER.2018.3","SJER_033",2
"2185","SJER.2018.45","SJER_006",12
"2186","SJER.2018.49","SJER_006",20
"2187","SJER.2018.49","SJER_009",1
"2188","SJER.2018.49","SJER_012",1
"2189","SJER.2018.49","SJER_032",2
"2190","SJER.2018.49","SJER_033",1
"2191","SJER.2018.7","SJER_002",1
"2192","SJER.2018.7","SJER_006",25
"2193","SJER.2018.7","SJER_007",1
"2194","SJER.2018.7","SJER_009",1
"2195","SJER.2018.7","SJER_010",2
"2196","SJER.2018.7","SJER_013",3
"2197","SJER.2018.7","SJER_032",24
"2198","SJER.2018.7","SJER_033",7
"2199","SJER.2019.10","SJER_002",1
"2200","SJER.2019.10","SJER_006",34
"2201","SJER.2019.10","SJER_007",2
"2202","SJER.2019.10","SJER_009",5
"2203","SJER.2019.10","SJER_012",3
"2204","SJER.2019.10","SJER_032",7
"2205","SJER.2019.10","SJER_033",3
"2206","SJER.2019.14","SJER_006",26
"2207","SJER.2019.14","SJER_007",4
"2208","SJER.2019.14","SJER_009",3
"2209","SJER.2019.14","SJER_012",2
"2210","SJER.2019.14","SJER_032",2
"2211","SJER.2019.14","SJER_033",1
"2212","SJER.2019.18","SJER_006",8
"2213","SJER.2019.18","SJER_007",2
"2214","SJER.2019.18","SJER_010",2
"2215","SJER.2019.18","SJER_012",1
"2216","SJER.2019.18","SJER_033",2
"2217","SJER.2019.44","SJER_002",1
"2218","SJER.2019.44","SJER_006",2
"2219","SJER.2019.47","SJER_002",1
"2220","SJER.2019.47","SJER_006",2
"2221","SJER.2019.47","SJER_009",2
"2222","SJER.2019.47","SJER_012",1
"2223","SJER.2019.47","SJER_032",1
"2224","SJER.2019.47","SJER_033",2
"2225","SJER.2019.6","SJER_006",28
"2226","SJER.2019.6","SJER_007",3
"2227","SJER.2019.6","SJER_009",2
"2228","SJER.2019.6","SJER_012",1
"2229","SJER.2019.6","SJER_033",1
"2230","SJER.2020.4","SJER_002",1
"2231","SJER.2020.4","SJER_006",20
"2232","SJER.2020.4","SJER_007",1
"2233","SJER.2020.4","SJER_009",4
"2234","SJER.2020.4","SJER_010",1
"2235","SJER.2020.4","SJER_012",9
"2236","SJER.2020.4","SJER_032",4
"2237","SJER.2020.4","SJER_033",3
"2238","SJER.2020.8","SJER_002",2
"2239","SJER.2020.8","SJER_006",26
"2240","SJER.2020.8","SJER_007",3
"2241","SJER.2020.8","SJER_009",4
"2242","SJER.2020.8","SJER_012",9
"2243","SJER.2020.8","SJER_033",4
"2244","SJER.2021.14","SJER_006",2
"2245","SJER.2021.44","SJER_032",2
"2246","SJER.2021.44","SJER_033",1
"2247","SJER.2022.06","SJER_006",4
"2248","SJER.2022.09","SJER_006",6
"2249","SJER.2022.09","SJER_007",2
"2250","SJER.2022.09","SJER_012",5
"2251","SJER.2022.09","SJER_032",4
"2252","SJER.2022.13","SJER_006",2
"2253","SJER.2022.13","SJER_012",2
"2254","SJER.2022.13","SJER_032",2
"2255","SJER.2022.17","SJER_006",7
"2256","SJER.2022.17","SJER_012",2
"2257","SJER.2022.17","SJER_032",4
"2258","SJER.2022.43","SJER_006",1
"2259","SOAP.2018.21","SOAP_002",2
"2260","SOAP.2018.21","SOAP_012",2
"2261","SOAP.2018.25","SOAP_003",4
"2262","SOAP.2018.25","SOAP_006",3
"2263","SOAP.2018.25","SOAP_012",1
"2264","SOAP.2018.29","SOAP_002",2
"2265","SOAP.2018.29","SOAP_003",1
"2266","SOAP.2018.29","SOAP_006",1
"2267","SOAP.2018.29","SOAP_012",1
"2268","SOAP.2018.37","SOAP_002",2
"2269","SOAP.2018.37","SOAP_006",1
"2270","SOAP.2019.28","SOAP_002",4
"2271","SOAP.2019.28","SOAP_003",1
"2272","SOAP.2019.28","SOAP_006",2
"2273","SOAP.2019.32","SOAP_002",1
"2274","SOAP.2019.32","SOAP_006",2
"2275","SOAP.2019.36","SOAP_002",4
"2276","SOAP.2019.36","SOAP_003",1
"2277","SOAP.2019.36","SOAP_006",2
"2278","SOAP.2019.40","SOAP_002",1
"2279","SOAP.2019.40","SOAP_006",6
"2280","SOAP.2021.37","SOAP_012",1
"2281","SOAP.2022.26","SOAP_002",2
"2282","SOAP.2022.31","SOAP_002",3
"2283","STEI.2015.29","STEI_002",5
"2284","STEI.2015.29","STEI_005",7
"2285","STEI.2015.29","STEI_019",1
"2286","STEI.2015.29","STEI_022",1
"2287","STEI.2015.33","STEI_002",25
"2288","STEI.2015.33","STEI_005",19
"2289","STEI.2015.33","STEI_022",11
"2290","STEI.2015.37","STEI_001",4
"2291","STEI.2015.37","STEI_002",28
"2292","STEI.2015.37","STEI_005",20
"2293","STEI.2015.37","STEI_012",8
"2294","STEI.2015.37","STEI_019",7
"2295","STEI.2015.37","STEI_022",10
"2296","STEI.2015.41","STEI_001",9
"2297","STEI.2015.41","STEI_002",24
"2298","STEI.2015.41","STEI_005",26
"2299","STEI.2015.41","STEI_012",18
"2300","STEI.2015.41","STEI_019",8
"2301","STEI.2015.41","STEI_022",12
"2302","STEI.2016.21","STEI_001",3
"2303","STEI.2016.21","STEI_002",10
"2304","STEI.2016.21","STEI_005",4
"2305","STEI.2016.21","STEI_012",4
"2306","STEI.2016.21","STEI_022",1
"2307","STEI.2016.25","STEI_001",4
"2308","STEI.2016.25","STEI_002",13
"2309","STEI.2016.25","STEI_005",5
"2310","STEI.2016.25","STEI_012",9
"2311","STEI.2016.25","STEI_019",1
"2312","STEI.2016.25","STEI_022",1
"2313","STEI.2016.30","STEI_001",11
"2314","STEI.2016.30","STEI_002",42
"2315","STEI.2016.30","STEI_005",19
"2316","STEI.2016.30","STEI_012",21
"2317","STEI.2016.30","STEI_019",3
"2318","STEI.2016.34","STEI_001",9
"2319","STEI.2016.34","STEI_002",49
"2320","STEI.2016.34","STEI_005",29
"2321","STEI.2016.34","STEI_012",30
"2322","STEI.2016.34","STEI_019",5
"2323","STEI.2016.34","STEI_022",11
"2324","STEI.2017.24","STEI_001",2
"2325","STEI.2017.24","STEI_002",2
"2326","STEI.2017.24","STEI_005",4
"2327","STEI.2017.24","STEI_012",7
"2328","STEI.2017.24","STEI_019",1
